GID_2,fips,RUCC_2013,rucc_grouped,pop_size,perc_african_american,perc_latino_hispanic,perc_unemployed,perc_graduated,perc_urban_pop,entropy_coloc,entropy_sci,extroversion_coloc,extroversion_sci,proximity_rep_coloc,proximity_dem_coloc,proximity_rep_sci,proximity_dem_sci,proximity_rep_comm,proximity_dem_comm,proximity_rep_res,proximity_dem_res,perc_nv_rep,perc_nv_dem,n_swing,n_swing_0820,segregation_off,segregation_on,segregation_res
USA.4.1_1,05001,6,3,17273.0,0.256643316158166,0.036936258901175,0.042791959551116,0.14228745,0.4742,0.1163698828913532,0.2921393600246657,0.196,0.6383,0.6174,0.3325999999999999,0.5955,0.3302,0.6158,0.3467,0.4619,0.3459,0.6333,0.3263,0,0,0.6195390654678992,0.6020393610952652,0.540616089897691
USA.4.2_1,05003,7,3,19362.0,0.250593946906311,0.058929862617498,0.050282333960742,0.13808717,0.37689999999999996,0.1324761590663023,0.3361708364297825,0.2108,0.7736,0.6369999999999999,0.3195999999999999,0.6074999999999999,0.3248,0.6234,0.3467,0.3872,0.4938,0.6583,0.309,0,0,0.6401798151196657,0.6144466628636622,0.41616816682506846
USA.4.3_1,05005,7,3,41476.0,0.002724467161732,0.025725720898833,0.053971232020013,0.14498693,0.42719999999999997,0.1930309718343361,0.4968464516326337,0.4911,1.8928,0.7259,0.2266999999999999,0.6788000000000001,0.2175,0.7389,0.2287,0.6992,0.1918,0.7348,0.233,0,0,0.7552868177789034,0.7417997718197376,0.7594342259741713
USA.4.4_1,05007,2,1,278774.0,0.018014592465581,0.171009491559471,0.029744902287961,0.26199141,0.76,0.2798817566049984,0.7396266763074589,0.6552,5.9534,0.6361,0.2899,0.6391,0.2643,0.6621,0.2969,0.5481,0.2611,0.645,0.309,0,0,0.6584145878181588,0.6801197946377638,0.6362162464359591
USA.4.5_1,05009,7,3,37445.0,0.0024569368407,0.027400186940847,0.046408062814954,0.1446503,0.37329999999999997,0.1863746671396438,0.4252546207915657,0.463,1.5932,0.7400000000000001,0.2058,0.6958,0.204,0.7485,0.2143,0.6974,0.1724,0.7607,0.2019,0,0,0.777447131822211,0.7635482030804335,0.7692737742494549
USA.4.6_1,05011,7,3,10597.0,0.263470793620836,0.159101632537511,0.054463651432631,0.12509087,0.5005,0.1306494748325919,0.2823384228910198,0.2483,0.8094,0.6036,0.3567,0.6,0.3404999999999999,0.6237,0.3453,0.4762,0.4015,0.6052,0.3632,0,0,0.5955426111181461,0.5979035938391329,0.5175266953653491
USA.4.7_1,05013,9,4,4811.0,0.222199127000624,0.04468925379339,0.087084148727984,0.063202091,0.0,0.1475270724781621,0.2702869758201021,0.321,0.7645,0.6692,0.2918,0.6468,0.2984,0.6345,0.3354,0.4018,0.4805,0.7021,0.2682,0,0,0.678168924908193,0.6612949229891615,0.43176608710236486
USA.4.8_1,05015,6,3,28154.0,0.005008169354266,0.153477303402714,0.040363843092666,0.16456702,0.1789,0.1153053923258705,0.4332904826918642,0.1537,1.016,0.6243,0.3187,0.6308,0.2674,0.6376000000000001,0.3229999999999999,0.5758,0.2825,0.6205,0.3382,0,0,0.632708623527922,0.6719908727895036,0.6397383574663164
USA.4.9_1,05017,7,3,10405.0,0.536376741950985,0.060740028832292,0.141285956006768,0.12601423,0.0,0.1521639650129318,0.3142318644250513,0.2608,0.809,0.4164,0.5486,0.4547,0.4912999999999999,0.4297,0.5486,0.3012,0.6287,0.4069,0.5736,0,0,0.35551475243763453,0.3867655447803765,0.29267065466539943
USA.4.10_1,05019,7,3,21569.0,0.243822152162826,0.049376419861839,0.03658781074579,0.22585374,0.4703,0.1612950742712323,0.4086627534729912,0.2682,1.3354,0.5451,0.3958,0.5757,0.3424,0.5834,0.3774,0.4177,0.4502,0.5276,0.4291,0,0,0.5337469925288084,0.5792213348545351,0.45759490132498465
USA.4.11_1,05021,7,3,14661.0,0.005865902735148,0.007707523361299,0.064034309375924,0.087931372,0.0,0.1161660254789929,0.3234706392026639,0.1749,0.7371,0.7064,0.2483,0.6836,0.2407,0.7205,0.2477,0.4062,0.4901,0.7155,0.2521,0,0,0.7292642775737622,0.7286794067313177,0.42885894783921286
USA.4.12_1,05023,6,3,24848.0,0.002656149388281,0.025877334191887,0.063041765169425,0.13612647,0.2729,0.1813811036084536,0.4597644759670549,0.2988,1.2807,0.7455,0.1998,0.6893,0.2128,0.7629,0.2025,0.7058,0.1915,0.7812,0.1852,0,0,0.784728377865012,0.7526383342840844,0.7632917761502768
USA.4.13_1,05025,3,1,7632.0,0.145440251572327,0.0,0.019659239842726,0.13953713,0.0,0.2304397594582072,0.30981298751491,0.6965,0.9952,0.6682,0.2849,0.6568,0.2794,0.6567999999999999,0.3096,0.5566,0.3175,0.7462,0.2184,0,0,0.6819045207040648,0.6819737592698232,0.6094370213003858
USA.4.14_1,05027,7,3,22947.0,0.357868130910359,0.028631193620081,0.043608060560827,0.2138333,0.45630000000000004,0.1312721383221201,0.3598495407859939,0.2353,1.0799,0.616,0.3480999999999999,0.6042000000000001,0.3329,0.6187,0.3556,0.4861,0.3888,0.6215,0.352,0,0,0.6088387995441307,0.6063177410154023,0.5301615698552021
USA.4.15_1,05029,6,3,20687.0,0.104268381108909,0.042103736646203,0.066666666666667,0.13686781,0.3061,0.1663209784394297,0.368606073660395,0.2919,1.0015,0.6175,0.3212,0.6204,0.2892,0.6426,0.3169,0.4319,0.4478,0.6171,0.3416,0,0,0.6268203115107003,0.6490302338847689,0.46687538435735454
USA.4.16_1,05031,3,1,109875.0,0.155058020477816,0.053042093287827,0.057203272961294,0.22739704,0.6633,0.2584777414595025,0.5288257131861862,0.7946,4.0017,0.6521,0.2965,0.5988,0.3105,0.6749999999999999,0.2869,0.553,0.3054,0.6497,0.3126,0,0,0.6643662150183614,0.61843981745579,0.6141890758651535
USA.4.17_1,05033,2,1,60483.0,0.015525023560339,0.082320652084057,0.046714203121989,0.12794554,0.5059,0.2055393685508748,0.4903213077760049,0.4742,1.7286,0.7258,0.2206,0.6786,0.216,0.7215,0.2418999999999999,0.6714,0.193,0.7504,0.2142,0,0,0.7590857287577562,0.7427267541357673,0.7432213339296696
USA.4.18_1,05035,1,1,48338.0,0.495428027638711,0.028466217054905,0.099185788304959,0.14103176,0.8162,0.1682135098723376,0.385254327696382,0.2272,0.9759,0.4439,0.5051,0.4728,0.4519,0.4674,0.5051,0.3316,0.565,0.4344,0.5383,0,0,0.4004685323540585,0.42776668568168846,0.34527869402359257
USA.4.19_1,05037,6,3,16935.0,0.157189253026277,0.021434898139947,0.082411293399466,0.12482068,0.44939999999999997,0.1230747251624472,0.315676009291377,0.2067,0.8278,0.6406,0.3166,0.5969,0.3334,0.6053,0.3644,0.5339,0.3753,0.6728,0.2957,0,0,0.6443586171964036,0.6007558471192241,0.564432269245821
USA.4.20_1,05039,6,3,6645.0,0.43280662151994,0.010985703536494,0.081586826347305,0.12653838,0.0,0.1373634678352535,0.2737588716638956,0.2673,0.8317,0.5746,0.3823,0.5843999999999999,0.3586,0.5676,0.3986,0.3344,0.5435,0.5594,0.4058,0,0,0.5609725212105863,0.573873359954364,0.358863979426399
USA.4.21_1,05041,6,3,11530.0,0.481526452732003,0.066608846487424,0.056978798586572,0.13800943,0.37810000000000005,0.1048039992142049,0.3041814137734531,0.1649,0.8389,0.4579,0.4995,0.486,0.4523,0.4801,0.4882,0.2985,0.6138,0.447,0.5201,0,0,0.41287830821831073,0.4368938961779806,0.2994912506289484
USA.4.22_1,05043,6,3,17511.0,0.288961224373251,0.038261664096853,0.025141503224957,0.1998022,0.4596,0.1645953483328739,0.3730318164247747,0.3741,1.4046,0.5946,0.3685,0.5748,0.3607,0.6067,0.3679,0.4754,0.3986,0.6058,0.3688,0,0,0.5823730530581233,0.5655305191100969,0.5187007323754682
USA.4.23_1,05045,2,1,123191.0,0.117614111420477,0.042868391359758,0.032411324438659,0.27479336,0.5394,0.2830647077102116,0.6117730841175599,0.7317,4.8534,0.6285000000000001,0.3097,0.598,0.2945,0.6428,0.3151,0.5374,0.2835,0.6315,0.3245,0,0,0.6410662276813981,0.6292783799201369,0.6177111868955107
USA.4.24_1,05047,6,3,17159.0,0.008042426714844,0.034326009674223,0.051431748679455,0.11629019,0.0,0.1571493369930634,0.3383300988206405,0.2842,0.8871,0.7283,0.2179,0.6969,0.2168,0.7348,0.2292,0.6014,0.2763,0.7496,0.2165,0,0,0.7623781182727618,0.7552053622361665,0.6575166321909767
USA.4.25_1,05049,9,4,12072.0,0.002816434724983,0.004555997349238,0.058945429426664,0.098145075,0.0,0.2164361503957121,0.3843086204336676,0.5161,1.4819,0.7097,0.2367,0.6899000000000001,0.2251999999999999,0.7122999999999999,0.2557,0.4731,0.4109,0.7178,0.249,0,0,0.7386982398379132,0.7442241871078152,0.510538379828926
USA.4.26_1,05051,3,1,99694.0,0.082923746664794,0.060003611049812,0.061685372918175,0.20023586,0.6622,0.2493836783661027,0.5769729037683615,0.6326,2.9626,0.6465000000000001,0.3004,0.6124,0.2772,0.6718999999999999,0.2939,0.5729,0.2715,0.6452,0.3195,0,0,0.6583512726351779,0.6518824871648603,0.6442667859339185
USA.4.27_1,05053,2,1,17912.0,0.022108083966056,0.030370701205895,0.034265558075082,0.15015951,0.2623,0.2029596740322334,0.3801696916906301,0.382,0.9342,0.7225,0.2307,0.6847,0.2334999999999999,0.7304999999999999,0.2387999999999999,0.6175,0.2671,0.7809,0.1885,0,0,0.7506014942383183,0.7345978322875071,0.6716609828366971
USA.4.28_1,05055,4,2,45665.0,0.024307456476514,0.030088689368225,0.074133008845416,0.11891735,0.5486,0.1673196252848107,0.4124977758989499,0.3329,1.2462,0.706,0.2393,0.6677,0.237,0.7184,0.242,0.5828,0.3103,0.7268,0.2303,0,0,0.7347093833101177,0.7199800342270393,0.6281098004137082
USA.4.29_1,05057,6,3,20352.0,0.303360849056604,0.132959905660377,0.048461266360099,0.14644267,0.4413,0.1825104986562111,0.3329220140051508,0.4113,1.2394,0.6279,0.3242,0.6204000000000001,0.3142999999999999,0.6427,0.327,0.4843,0.4155,0.632,0.3353,0,0,0.6315056350512853,0.6311323445521964,0.5142282104321575
USA.4.30_1,05059,6,3,33096.0,0.111524051244863,0.036590524534687,0.055400618074923,0.12604921,0.26789999999999997,0.2218771636510049,0.4167518807557103,0.465,1.3804,0.6547999999999999,0.2872,0.6296,0.2806,0.6829,0.2831,0.5277,0.3313,0.6824,0.283,0,0,0.6719640369760668,0.6617227609811751,0.5855649354279644
USA.4.31_1,05061,6,3,12894.0,0.20497906002792,0.132232045912828,0.05739774448746,0.12402026,0.0,0.1408482758981813,0.3033106643860322,0.2689,0.8921,0.6718999999999999,0.2884,0.6642,0.2754,0.702,0.2682,0.5029,0.3906,0.6733,0.2986,0,0,0.6820311510700265,0.6901026811180833,0.5385475484989098
USA.4.32_1,05063,7,3,37796.0,0.019181924013123,0.069134299925918,0.054217921063371,0.14737046,0.2877,0.1866256939944107,0.4210072367293212,0.4422,1.3238,0.7196,0.2279,0.6764,0.2265,0.7273999999999999,0.2325999999999999,0.5986,0.2629,0.7363,0.2232,0,0,0.7505381790553375,0.7336708499714775,0.6634427237658636
USA.4.33_1,05065,9,4,13653.0,0.00878927708196,0.02563539148905,0.068544995794786,0.11953536,0.0,0.2122344477243676,0.3793346921118294,0.5374,1.2997,0.7209,0.2222999999999999,0.689,0.2194,0.7375,0.2245,0.5535,0.3273,0.7388,0.2229,0,0,0.7549069266810182,0.7477181973759269,0.6022250796667972
USA.4.34_1,05067,6,3,16878.0,0.108899158668089,0.030868586325394,0.102742839824216,0.069937028,0.3549,0.112559356023881,0.2949498329511603,0.1611,0.6328,0.6353,0.3131,0.6168,0.3055,0.6291,0.3314,0.4906,0.4002,0.638,0.3223,0,0,0.6432189439027478,0.6348402738163149,0.5263040196790966
USA.4.35_1,05069,3,1,68199.0,0.557926069297204,0.022859572721008,0.093286269989915,0.16847891,0.6940999999999999,0.239414179859639,0.4489279463481388,0.6647,1.7551,0.4684,0.4877999999999999,0.4865,0.436,0.4298,0.5441,0.2517,0.643,0.3611,0.6142,0,0,0.42693427884006585,0.4488733599543639,0.2570022921674959
USA.4.36_1,05071,7,3,25853.0,0.016168336363285,0.14187908559935,0.038177676537585,0.15084438,0.3035,0.1602377739575087,0.3772476001333312,0.2813,1.038,0.6696,0.2691,0.6583,0.2478,0.6854,0.2741,0.5179,0.3284,0.6748,0.2841,0,0,0.692794732176776,0.7055761551625784,0.5817073852518589
USA.4.37_1,05073,8,4,6373.0,0.355562529420995,0.031696218421466,0.079624336463863,0.13317572,0.0,0.1322190940379919,0.2818944472888414,0.2318,0.7665,0.6171,0.3485999999999999,0.6102,0.334,0.6202,0.3557,0.4687,0.4667,0.6184,0.3582,0,0,0.609218690642016,0.609811751283514,0.4768826522055124
USA.4.38_1,05075,6,3,16292.0,0.013319420574515,0.017370488583354,0.072418670438472,0.092552841,0.4033,0.1387228863904958,0.3584102714839637,0.2439,1.107,0.6982999999999999,0.2428999999999999,0.6732,0.2395,0.711,0.2437,0.392,0.4605,0.7111,0.2431,0,0,0.7275547676332785,0.7221192241871078,0.4374685525800861
USA.4.39_1,05077,7,3,8832.0,0.549479166666667,0.027060688405797,0.142521797451375,0.087131917,0.0,0.0830054488862093,0.2873570047839877,0.1239,0.8144,0.4144,0.5498000000000001,0.4378,0.5044,0.4154,0.5581,0.2731,0.5982,0.4105,0.5628,0,0,0.3534886665822463,0.36537364517969195,0.2940124112483927
USA.4.40_1,05079,3,1,13092.0,0.2985029025359,0.04307974335472,0.031473533619456,0.085683815,0.0,0.1803676014219928,0.3219956063892474,0.4265,1.0036,0.6185,0.3395,0.598,0.3371,0.6415,0.3295,0.452,0.4646,0.6454,0.3253,0,0,0.6158667848550082,0.5989018824871648,0.4687202996589702
USA.4.41_1,05081,3,1,12104.0,0.202908129543952,0.017514871116986,0.08437270726339,0.11914271,0.0,0.1483231694356316,0.3012676398000026,0.2784,0.6925,0.6869999999999999,0.2667,0.6701,0.2599,0.7013,0.2641,0.42,0.469,0.6925,0.2705,0,0,0.7053311384069899,0.7053622361665716,0.44837032481690614
USA.4.42_1,05083,6,3,21299.0,0.014366871684117,0.030611765810601,0.048324809518839,0.11463495,0.0,0.1409568865137508,0.3448654392173524,0.2536,0.9195,0.7227,0.2254,0.6927,0.2185,0.7314999999999999,0.2284,0.5941,0.2582,0.7338,0.2261,0,0,0.7540838293022667,0.750998288648032,0.6635545368144462
USA.4.43_1,05085,2,1,73824.0,0.05617414390984,0.046935955786736,0.049778393351801,0.16973901,0.4806,0.2653304290441786,0.5862581497629723,0.5922,3.0406,0.6859000000000001,0.2535,0.6328,0.2548,0.6789999999999999,0.2856,0.6597,0.2116,0.7414,0.2201,0,0,0.7129922755476763,0.6824015972618369,0.72628165706938
USA.4.44_1,05087,2,1,16496.0,0.000848690591659,0.060257032007759,0.051289398280802,0.13515788,0.0,0.1193954783141426,0.2912103525003504,0.1666,0.4428,0.6926,0.2565,0.6703,0.2413,0.7038,0.263,0.4775,0.4111,0.7131,0.2548,0,0,0.7153349373179688,0.7187678265830006,0.5128864538491642
USA.4.45_1,05089,9,4,16750.0,0.007582089552239,0.023940298507463,0.077468191335159,0.14786737,0.0,0.1714874802401529,0.4554856724454386,0.374,1.4218,0.7221,0.2246,0.6869,0.2116,0.7395,0.2254,0.6969,0.2025,0.7329,0.2316,0,0,0.7542104596682284,0.7517826583000571,0.7521663778162911
USA.4.46_1,05091,3,1,42875.0,0.254833819241983,0.035755102040816,0.075127806179151,0.12577756,0.6009,0.2079686418689623,0.4453110931569896,0.522,2.6809,0.6888,0.2709,0.6505,0.2734,0.7112,0.2683999999999999,0.5889,0.3199,0.7053,0.2724,0,0,0.7038115740154489,0.6817598402738163,0.6261530720635098
USA.4.47_1,05093,4,2,41061.0,0.348359757434062,0.045809892598816,0.095627849150435,0.10857307,0.5436,0.1578984273977671,0.3958788053495622,0.2442,1.0588,0.5509000000000001,0.3972,0.5577,0.3628,0.5853,0.3872,0.449,0.4506,0.5399,0.4274,0,0,0.5365328605799671,0.5518397033656588,0.4748700173310225
USA.4.48_1,05095,7,3,6903.0,0.428799072866869,0.003476749239461,0.103056147832267,0.12199654,0.0,0.1271143958894143,0.2746238662753614,0.1788,0.6872,0.5154,0.4304,0.5233,0.4160999999999999,0.5225,0.4471,0.2793,0.6027,0.5186,0.4508,0,0,0.4930353298721033,0.4893040501996577,0.2949628221613462
USA.4.49_1,05097,8,4,8525.0,0.005395894428152,0.044926686217009,0.087211003804507,0.096883997,0.0,0.1874939449689301,0.2990848752213975,0.4011,0.7373,0.7209,0.2258,0.7075,0.2178,0.7518999999999999,0.2149,0.6322,0.275,0.7417,0.2231,0,0,0.7526908952766873,0.7620507701083856,0.6754626264885112
USA.4.50_1,05099,7,3,8340.0,0.352637889688249,0.000119904076739,0.073789846517119,0.10757889,0.0,0.1614989160058744,0.2927924915386852,0.2636,0.893,0.6058,0.3414999999999999,0.6072,0.3317,0.617,0.3523,0.4588,0.4251,0.6137,0.355,0,0,0.606559452956819,0.609312606959498,0.4946050204058814
USA.4.51_1,05101,9,4,7343.0,0.000544736483726,0.011303282037314,0.045714285714286,0.12188023,0.0,0.1719165806489238,0.2535398865071433,0.3665,0.56,0.7334999999999999,0.2098,0.7134,0.2054,0.7515,0.2100999999999999,0.7554,0.139,0.7499,0.2116,0,0,0.7707990376092186,0.7750998288648032,0.8203723374517806
USA.4.52_1,05103,7,3,22858.0,0.421121707935952,0.025067809957127,0.062714301515319,0.13040593,0.4359,0.1805591859429564,0.3570474284207542,0.4529,1.3275,0.566,0.3953,0.5695,0.3641,0.5503,0.4235,0.5242,0.3992,0.5412,0.433,0,0,0.5472964416867164,0.5593268682258985,0.5456476770839157
USA.4.53_1,05105,2,1,10056.0,0.025457438345267,0.030827366746221,0.042773981270564,0.10509984,0.0,0.1874130731006142,0.3410432897191541,0.3574,0.7638,0.6749,0.2649999999999999,0.6585,0.2509,0.6955,0.2616,0.4799,0.3869,0.702,0.2546,0,0,0.6987463593769787,0.7035082715345122,0.5277575893106725
USA.4.54_1,05107,6,3,16923.0,0.638480174909886,0.020209182769013,0.151727286562167,0.11685891,0.519,0.0929605662901609,0.2892526897636346,0.1291,0.6009,0.3621,0.602,0.3928999999999999,0.5486000000000001,0.3501,0.6256999999999999,0.2779,0.608,0.3555,0.6188,0,0,0.287324300367228,0.3018397033656587,0.2912170850338235
USA.4.55_1,05109,9,4,10234.0,0.039964823138558,0.066640609732265,0.036596119929453,0.12333129,0.0,0.1707152876281469,0.3127851603433015,0.3534,1.015,0.7501000000000001,0.208,0.7061,0.229,0.7878000000000001,0.1851,0.5419,0.386,0.7906,0.1828,0,0,0.7824490312777004,0.7530661722760981,0.5629227930899536
USA.4.56_1,05111,3,1,23212.0,0.041185593658453,0.033689470963295,0.04226636934928,0.088651933,0.315,0.1394664751744078,0.3563812904911717,0.2373,0.9154,0.6960000000000001,0.2582,0.6523,0.2681,0.7116,0.2569,0.5986,0.291,0.7191,0.2496,0,0,0.7164112954286438,0.6868225898459783,0.6477329904399844
USA.4.57_1,05113,7,3,19476.0,0.004056274388992,0.066235366605052,0.103419316136773,0.10188532,0.2879,0.1110451177472347,0.3641496579737774,0.1616,0.7408,0.7823,0.1706,0.732,0.1834,0.7903,0.1756,0.7277,0.1623,0.8011,0.1651,0,0,0.826516398632392,0.8040501996577296,0.7918600100631744
USA.4.58_1,05115,5,2,63234.0,0.024923300755922,0.095296833981719,0.058870770627466,0.19899012,0.4411,0.2026442513277525,0.5044713133049824,0.4993,2.4153,0.7026,0.2405,0.6566,0.2438,0.7219,0.2401,0.645,0.2197,0.7276,0.2362,0,0,0.7317968848929973,0.7072162007986309,0.7135349695309443
USA.4.59_1,05117,8,4,8306.0,0.110161329159644,0.0196243679268,0.059736842105263,0.11513904,0.0,0.1571427409267045,0.2411102114509652,0.2256,0.4787,0.6981999999999999,0.2438,0.6804,0.2589,0.7333,0.2376,0.4446,0.451,0.7367,0.2346,0,0,0.7269216158034696,0.7134198516828294,0.47218650416503605
USA.4.60_1,05119,2,1,397931.0,0.372750552231417,0.062877735084726,0.052024707619846,0.30047801,0.8864,0.393973107115572,0.6392503494559044,1.7016,7.9589,0.5488,0.3919,0.5387,0.3571,0.556,0.4074,0.3281,0.5558,0.397,0.5693,0,0,0.5385589464353551,0.5423559612093554,0.34846536590820154
USA.4.61_1,05121,7,3,18442.0,0.009543433467086,0.024021255829086,0.072855620671284,0.11114775,0.3858,0.1334364266408886,0.3195132603342566,0.2252,0.8146,0.6939000000000001,0.2448,0.6757,0.239,0.7112,0.2444,0.4947,0.3398,0.7048,0.2484,0,0,0.7235659111054831,0.7242584141471762,0.5623637278470397
USA.4.62_1,05123,6,3,23623.0,0.533759471701308,0.054946450493163,0.065801668211307,0.10778829,0.37060000000000004,0.1772521188256258,0.3432646944432768,0.3478,1.3088,0.4451,0.5034,0.4759,0.4601,0.4378,0.5363,0.2524,0.6859,0.4296,0.5456,0,0,0.40230467266050396,0.4241300627495721,0.23340973891653158
USA.4.63_1,05125,2,1,122308.0,0.081253883638029,0.052187919024103,0.038258446985649,0.22331701,0.6324000000000001,0.3321716594771493,0.5974635293586104,1.0108,4.3756,0.6453,0.2966,0.6112000000000001,0.284,0.692,0.2723,0.635,0.237,0.6944,0.2699,0,0,0.6599974673926807,0.6461779806046778,0.6982724883993963
USA.4.64_1,05127,6,3,9928.0,0.029311039484287,0.079975825946817,0.058612171569728,0.089833818,0.0,0.0787174439955284,0.244406506397768,0.1004,0.3816,0.7666000000000001,0.186,0.7374,0.1884,0.7718999999999999,0.1909999999999999,0.6405,0.2586,0.7783,0.1846,0,0,0.8068253767253387,0.8043354249857388,0.6892715379884833
USA.4.65_1,05129,9,4,7872.0,0.004192073170732,0.027947154471545,0.042833607907743,0.090950415,0.0,0.1322264709803274,0.2459348246900722,0.2001,0.4457,0.7656999999999999,0.1813,0.7420000000000001,0.1842,0.7812,0.1816,0.7353,0.157,0.7869,0.176,0,0,0.809231353678612,0.8106103822019396,0.799071951696763
USA.4.66_1,05131,2,1,127941.0,0.061129739489296,0.147966640873528,0.049408694233749,0.17327446,0.8033,0.2348685825661653,0.5584841414084367,0.7091,3.1077,0.6859000000000001,0.2608999999999999,0.6504,0.2362,0.6996,0.2681,0.5737,0.2608,0.6623,0.2949,0,0,0.7083069520070914,0.7082144894466629,0.6506960362274278
USA.4.67_1,05133,6,3,16074.0,0.029239766081871,0.340052258305338,0.048320228734811,0.090758987,0.3721,0.1250970766400757,0.3206501359621895,0.2107,0.868,0.7202999999999999,0.2308,0.6926,0.2353,0.7344,0.2283,0.4086,0.4717,0.7301,0.2302,0,0,0.749145245029758,0.7389475185396464,0.44048750489182087
USA.4.68_1,05135,7,3,17243.0,0.009627095053065,0.024531694020762,0.055187637969095,0.12578799,0.0,0.2111655407710326,0.4173075842597017,0.55,1.6786,0.7178,0.2259,0.6817,0.2204,0.7374,0.2246999999999999,0.6104,0.2838,0.7355,0.225,0,0,0.7506648094212992,0.7417997718197376,0.6583552300553475
USA.4.69_1,05137,9,4,12364.0,0.001213199611776,0.019411193788418,0.074719229887692,0.1056185,0.0,0.130998199255711,0.3011411296518543,0.1969,0.5427,0.7269,0.2208,0.7,0.2151,0.739,0.2234,0.4974,0.4096,0.7401,0.2226,0,0,0.759655565404584,0.7586280661722761,0.5248504500475205
